latitude,longitude,Month,day
-38.25,144.08,May,22
-38.08,142.58,August,27
-38.25,141.58,February,7
-38.75,146.25,November,19
-37.75,142.75,February,25
-38.08,144.08,June,6
-35.75,141.91,August,14
-38.08,144.58,June,14
-38.41,146.25,September,28
-36.25,142.91,November,14
-37.75,141.58,February,28
-37.75,147.91,September,11
-37.91,144.58,March,29
-38.08,144.41,October,24
-35.75,143.25,July,12
-38.41,145.91,September,16
-37.58,142.25,April,16
-37.25,143.75,October,25
-38.41,141.58,February,7
-36.41,142.91,October,3
-38.25,145.08,October,4
-37.25,145.41,June,7
-35.41,142.91,May,15
-38.08,142.25,January,19
-37.25,144.91,January,4
-38.58,146.91,January,9
-37.91,145.08,February,16
-38.25,146.58,October,4
-36.25,142.41,August,12
-38.41,145.08,June,7
-37.58,144.58,November,17
-35.41,141.58,November,6
-35.25,142.25,June,15
-35.08,142.91,May,17
-38.25,143.75,July,27
-37.08,144.25,January,7
-38.25,143.91,July,19
-37.75,141.08,October,22
-35.41,143.75,September,6
-37.91,146.58,March,22
-37.91,148.08,May,25
-37.91,144.75,May,11
-38.41,144.41,February,24
-37.58,144.91,March,21
-38.08,144.58,October,25
-37.75,145.58,May,6
-37.25,146.75,March,27
-38.25,144.25,July,1
-37.91,144.58,June,27
-37.75,145.41,July,31
-36.75,141.91,April,17
-36.25,142.58,November,3
-37.75,147.91,June,12
-37.58,144.91,February,20
-37.58,144.08,October,14
-38.08,143.91,July,27
-38.25,147.41,June,16
-37.08,145.08,May,7
-36.75,141.91,August,2
-37.58,143.91,July,6
-36.58,143.25,January,28
-38.08,145.08,August,11
-38.08,141.08,March,21
-37.91,141.41,February,28
-36.91,144.91,May,25
-37.91,144.75,December,13
-37.25,145.25,January,23
-38.41,142.25,August,3
-38.58,146.91,October,19
-38.41,146.25,March,2
-37.41,143.41,January,12
-36.08,145.91,October,30
-38.08,144.58,November,8
-38.25,146.91,November,19
-37.25,142.58,September,20
-37.08,144.91,September,20
-38.25,145.41,November,14
-34.91,142.91,July,5
-37.75,147.08,June,14
-36.08,146.58,December,30
-36.08,146.41,October,24
-38.25,144.58,May,19
-39.08,146.25,November,17
-38.41,142.25,April,8
-38.58,146.25,December,11
-36.91,143.91,July,8
-38.25,144.58,February,28
-38.08,144.58,January,24
-38.25,141.75,April,10
-35.75,143.25,October,4
-38.41,145.25,August,1
-38.41,142.91,January,2
-36.58,143.75,August,31
-37.75,145.08,June,9
-38.41,143.58,July,27
-38.25,143.91,February,10
-37.91,145.41,July,14
-35.58,142.08,August,26
-36.75,145.25,April,27
-35.75,141.41,September,13
-37.91,145.41,December,15
-38.41,142.25,September,23
-36.58,143.91,December,3
-37.75,147.91,February,22
-37.91,145.41,June,12
-37.91,145.41,November,1
-38.08,144.58,May,18
-36.91,148.08,December,30
-36.75,146.91,June,9
-37.08,148.75,July,9
-36.08,146.08,December,6
-36.91,142.91,January,6
-37.91,145.41,September,22
-38.08,143.41,January,3
-37.91,145.91,June,27
-36.91,148.08,December,30
-37.58,141.25,January,27
-36.58,144.25,May,17
-37.25,144.41,October,28
-38.58,143.91,October,14
-37.25,148.91,May,12
-37.08,148.58,July,9
-37.91,144.25,September,25
-37.91,145.41,July,10
-37.25,145.08,November,1
-36.91,142.08,August,30
-37.41,142.41,May,18
-37.91,147.75,January,25
-36.58,143.91,January,13
-36.08,143.25,March,10
-38.25,145.25,August,1
-36.91,142.25,August,22
-38.58,145.25,June,6
-38.91,143.58,May,17
-36.91,142.91,January,7
-37.25,142.41,February,3
-37.41,145.08,December,6
-35.25,141.25,April,9
-38.08,144.08,January,11
-38.08,145.75,May,24
-37.75,147.91,December,5
-36.08,146.25,December,13
-37.91,144.75,December,6
-36.25,146.75,March,7
-38.25,145.91,June,16
-38.08,141.25,February,28
-38.08,144.08,May,4
-38.25,142.41,January,23
-38.75,146.08,February,22
-39.08,146.41,November,23
-35.41,142.58,November,1
-36.08,143.25,November,26
-38.25,147.08,December,27
-37.75,143.41,January,12
-35.41,143.75,November,26
-38.41,145.25,March,6
-37.58,144.58,June,12
-38.25,143.91,November,15
-37.75,148.08,September,27
-38.41,144.91,September,29
-36.75,141.75,July,30
-37.41,144.58,January,13
-36.91,141.08,November,2
-37.91,145.25,January,27
-38.08,147.41,January,10
-38.08,144.58,May,13
-37.91,144.25,October,4
-35.91,142.58,October,3
-38.41,144.75,June,25
-38.41,144.75,June,25
-36.08,142.91,June,20
-36.41,145.41,March,1
-37.75,145.25,February,28
-38.25,143.25,March,23
-37.75,145.41,October,10
-36.08,144.25,March,16
-37.91,143.25,April,6
-37.91,145.25,January,15
-37.25,144.58,March,19
-38.58,143.08,September,3
-37.08,143.75,September,1
-38.41,142.91,October,25
-37.91,145.41,October,22
-37.25,144.91,December,5
-38.25,145.41,November,8
-35.91,141.75,August,14
-37.25,145.08,December,6
-36.58,146.58,February,6
-38.25,143.41,July,26
-36.08,144.25,March,16
-37.91,145.41,September,2
-37.58,145.08,September,25
-36.58,145.91,November,15
-37.91,144.58,March,15
-37.08,143.41,January,12
-36.08,141.41,June,7
-36.75,146.41,March,16
-38.25,145.08,January,3
-37.91,144.41,May,24
-36.58,145.08,July,22
-37.75,145.58,March,6
-38.08,144.58,February,22
-37.91,144.25,May,13
-37.41,142.91,September,28
-36.58,146.91,May,18
-38.08,144.58,April,9
-37.75,143.58,October,25
-36.41,146.58,December,5
-37.91,145.41,May,15
-36.75,144.41,September,8
-37.08,147.91,January,4
-37.41,142.91,August,10
-37.75,144.25,June,5
-37.91,145.41,October,21
-38.58,146.75,January,9
-38.41,142.75,August,3
-38.08,144.58,October,17
-36.25,142.41,July,29
-38.08,143.58,August,3
-35.75,143.25,November,3
-37.75,147.75,February,19
-37.91,145.41,March,10
-37.58,142.41,March,23
-37.75,147.41,July,30
-38.08,144.58,July,19
-36.25,142.58,August,17
-37.08,148.75,February,24
-36.41,141.58,July,31
-35.75,141.75,August,14
-37.75,147.91,September,5
-37.91,142.08,October,6
-37.58,143.41,October,25
-38.25,144.08,June,22
-34.75,141.75,April,8
-36.75,142.75,April,18
-37.58,141.75,September,9
-38.58,143.91,November,14
-37.08,148.41,July,9
-36.91,144.08,December,7
-36.08,144.58,January,7
-36.08,146.58,February,17
-36.91,143.75,January,12
-37.91,145.41,December,30
-36.25,141.25,June,7
-38.25,142.41,March,20
-38.75,146.08,February,25
-37.58,144.41,April,19
-38.25,147.25,July,25
-36.91,144.75,April,26
-36.25,146.75,November,8
-37.58,141.91,October,16
-37.75,141.25,March,9
-37.91,147.75,January,10
-37.41,142.25,August,30
-34.25,141.25,February,3
-38.25,143.91,November,1
-37.91,145.41,December,6
-35.25,141.91,February,26
-36.41,146.25,August,15
-37.58,142.08,April,6
-37.25,143.91,December,1
-36.08,146.58,August,23
-37.25,143.91,September,22
-35.75,143.75,November,26
-36.75,145.91,September,17
-36.58,145.08,April,18
-37.75,148.08,June,22
-38.08,147.08,January,11
-37.25,143.41,January,12
-37.58,141.75,August,6
-38.25,141.91,March,7
-36.41,146.41,March,12
-35.08,143.25,May,17
-37.91,145.41,August,18
-38.25,147.41,July,25
-36.41,142.41,October,24
-37.91,145.41,November,15
-37.91,145.41,June,10
-36.91,144.41,March,2
-36.91,143.91,September,8
-36.75,142.08,January,7
-36.91,144.91,March,29
-38.58,145.25,September,12
-36.25,142.08,August,14
-37.75,145.91,July,30
-34.58,142.75,January,10
-38.25,141.41,March,21
-36.08,143.41,November,26
-35.58,141.25,August,9
-38.25,144.75,July,4
-34.75,142.41,September,30
-38.91,146.25,November,13
-37.08,145.75,August,24
-36.25,146.08,October,10
-37.91,141.58,March,3
-37.25,142.91,August,10
-37.25,145.91,October,31
-35.75,143.41,October,4
-36.58,141.25,April,26
-37.91,141.91,October,8
-37.91,144.75,September,18
-37.91,145.41,July,15
-34.41,142.25,September,15
-37.91,145.41,June,23
-35.25,141.58,April,6
-36.25,147.25,December,28
-36.58,146.41,October,18
-36.41,141.25,April,26
-37.25,143.75,March,29
-37.58,145.41,April,19
-36.75,146.08,November,22
-37.08,142.25,December,21
-38.58,145.58,June,7
-36.41,145.75,December,22
-36.75,141.75,December,31
-37.75,141.91,October,18
-36.41,145.58,January,4
-37.75,147.75,January,10
-38.75,146.25,December,11
-37.91,144.75,October,31
-36.58,145.91,April,17
-36.08,144.41,October,25
-38.25,145.41,July,24
-37.41,145.41,August,13
-36.91,143.91,February,17
-37.41,148.08,January,26
-34.91,142.75,October,5
-38.25,143.91,February,19
-38.25,143.25,March,25
-38.41,143.08,March,23
-36.25,142.91,June,20
-36.08,146.25,November,30
-37.08,141.25,April,26
-38.08,147.58,February,10
-36.58,147.58,September,9
-38.25,143.91,May,21
-36.25,142.91,November,3
-37.91,145.41,August,28
-36.75,144.25,November,16
-36.58,144.58,June,22
-36.08,147.91,January,13
-36.58,144.75,August,26
-38.75,146.25,February,22
-37.58,141.25,November,23
-38.25,145.41,July,18
-37.08,144.41,May,17
-36.25,142.75,October,19
-37.41,143.41,October,5
-38.91,146.25,November,14
-36.25,146.25,December,6
-37.91,147.91,May,22
-37.41,144.91,October,10
-37.91,144.58,December,5
-37.91,145.41,September,11
-38.41,143.75,August,19
-38.08,141.25,June,8
-38.41,143.75,February,16
-36.91,145.41,October,19
-35.25,141.58,October,24
-37.08,148.58,January,4
-34.91,141.41,November,2
-36.41,147.75,October,20
-37.91,144.91,January,2
-38.25,141.75,April,26
-36.91,143.75,March,17
-36.91,144.25,July,14
-37.58,144.41,November,17
-38.75,146.58,January,27
-38.58,146.91,December,31
-36.58,143.58,June,18
-37.41,142.91,June,8
-35.08,142.08,December,23
-38.25,142.58,January,2
-36.75,144.25,February,23
-36.41,143.41,October,9
-35.25,143.41,December,7
-38.25,143.91,October,1
-38.41,144.91,June,28
-38.25,146.08,October,25
-36.08,146.25,June,20
-37.58,149.41,February,22
-36.75,144.25,October,29
-36.91,141.58,August,2
-38.25,144.25,August,30
-38.25,142.25,December,28
-37.91,146.75,April,27
-38.41,145.08,December,29
-37.58,141.08,October,24
-34.75,142.75,January,4
-37.75,146.08,December,27
-38.08,141.41,May,10
-37.75,145.41,September,7
-37.58,145.58,May,3
-37.91,144.41,June,30
-37.91,144.41,July,19
-38.58,146.75,October,19
-36.75,142.08,July,7
-38.08,146.41,September,4
-37.25,141.58,November,2
-36.58,144.41,September,28
-38.41,141.58,March,20
-37.91,144.41,July,19
-35.75,143.58,November,26
-38.41,145.08,October,11
-37.91,145.41,July,22
-37.75,147.25,July,27
-38.41,144.91,July,24
-36.75,146.41,January,10
-34.75,142.91,November,4
-36.41,141.75,August,9
-38.25,146.25,October,19
-38.58,146.25,March,30
-38.41,144.91,February,1
-35.58,142.91,October,13
-37.25,142.08,June,14
-38.08,147.25,January,11
-38.08,143.41,March,25
-37.58,145.08,September,5
-37.75,145.08,January,16
-36.41,141.25,August,1
-39.08,146.25,November,13
-35.58,142.91,March,1
-38.25,143.75,October,25
-36.75,146.08,December,27
-39.08,146.41,November,14
-38.58,145.58,August,15
-36.41,141.25,February,13
-34.91,142.75,April,17
-38.41,145.08,September,9
-36.41,143.58,September,16
-36.41,144.25,September,14
-37.91,144.41,December,5
-38.41,145.08,March,7
-36.41,142.91,October,18
-36.41,143.41,October,31
-37.75,145.08,December,19
-37.91,144.41,May,31
-35.25,142.75,June,21
-37.25,145.41,February,23
-38.25,144.41,August,15
-35.91,145.08,April,29
-34.91,143.08,Unknown,
-38.41,145.08,November,8
-37.58,145.41,November,13
-37.25,142.91,June,7
-36.25,142.41,March,15
-38.25,142.75,October,4
-37.75,144.91,May,18
-36.75,146.58,April,12
-37.75,147.91,June,21
-38.58,145.25,November,15
-34.25,141.41,September,15
-37.58,145.08,September,26
-37.91,143.58,January,16
-35.58,143.75,May,13
-38.08,141.08,December,27
-38.08,144.58,December,31
-38.25,145.58,June,25
-37.58,145.08,December,6
-36.91,144.25,December,27
-37.58,145.08,November,30
-36.41,146.08,November,22
-37.08,147.25,March,17
-35.91,141.41,September,13
-35.08,141.25,July,26
-38.25,144.58,April,8
-35.75,142.08,April,10
-34.25,141.58,October,22
-38.41,146.41,March,21
-35.08,141.25,April,5
-38.25,144.08,November,15
-37.91,141.58,May,10
-36.58,145.08,September,28
-38.08,144.58,November,15
-37.41,149.58,March,10
-36.08,147.41,April,15
-34.25,141.25,September,15
-38.08,145.08,October,28
-37.91,144.58,August,6
-37.75,148.91,December,20
-38.41,144.91,June,22
-37.58,145.75,October,18
-37.58,145.58,December,6
-37.91,145.41,April,2
-37.25,144.41,August,18
-37.91,144.75,October,5
-37.25,141.08,January,27
-37.75,145.08,December,13
-38.41,146.25,December,12
-38.08,143.91,August,3
-38.25,144.58,March,29
-37.41,141.91,July,2
-38.58,145.25,March,30
-36.25,144.08,June,16
-37.25,146.08,November,25
-38.41,145.08,October,24
-37.58,148.08,January,26
-36.08,142.91,February,7
-38.25,144.58,May,10
-37.91,142.91,January,16
-36.41,145.41,February,11
-37.08,144.75,October,19
-35.41,143.58,November,25
-38.41,145.08,July,26
-36.41,145.41,September,30
-37.41,141.58,January,16
-36.75,142.25,July,28
-35.08,141.75,May,7
-36.41,144.91,October,11
-38.41,143.91,February,16
-37.58,144.91,September,5
-38.75,146.25,February,12
-38.08,142.41,January,6
-38.41,145.08,July,3
-37.91,145.25,July,27
-37.25,148.91,January,1
-37.91,144.75,March,31
-38.41,145.08,March,29
-38.25,143.91,January,21
-35.08,142.25,October,25
-37.75,147.58,December,4
-36.08,141.25,June,7
-38.41,142.91,May,12
-38.08,141.08,February,28
-37.08,144.58,August,18
-38.41,145.25,September,21
-37.58,141.75,October,18
-37.41,142.25,October,12
-37.75,145.25,September,11
-35.25,143.41,November,8
-37.75,145.08,January,1
-38.41,144.91,June,28
-37.91,145.41,February,10
-37.58,145.58,May,3
-36.41,146.75,May,3
-38.58,145.75,November,15
-36.41,142.08,July,29
-35.75,143.75,January,26
-35.25,143.41,December,5
-38.08,143.91,May,25
-37.75,147.75,December,30
-38.91,145.91,March,12
-38.08,141.91,March,20
-35.58,143.75,November,1
-37.75,145.25,March,5
-37.91,144.75,December,7
-37.75,144.91,November,30
-36.41,145.58,July,12
-36.25,146.58,August,24
-37.91,141.75,February,16
-37.91,145.41,May,19
-36.25,146.08,February,3
-36.75,141.58,August,2
-36.58,143.08,January,28
-37.41,146.58,December,26
-37.41,148.58,July,10
-35.58,143.75,January,26
-37.41,146.58,December,26
-37.91,145.41,September,16
-36.75,143.91,January,12
-37.08,144.58,January,22
-37.41,144.25,March,4
-37.25,145.91,September,1
-36.91,143.58,January,10
-34.25,141.75,September,15
-35.41,142.08,April,7
-37.75,145.25,September,22
-38.41,146.91,July,24
-38.08,141.25,May,10
-36.25,145.75,November,14
-36.41,146.25,October,8
-36.91,142.25,January,4
-38.25,143.91,June,25
-36.75,144.91,August,9
-38.25,144.25,October,25
-38.08,144.58,November,16
-37.91,144.75,November,29
-38.91,146.41,March,18
-37.91,145.41,July,21
-37.08,142.25,December,18
-37.91,145.41,July,10
-38.25,144.58,September,5
-38.41,144.25,August,8
-36.75,145.08,January,3
-38.25,145.25,July,24
-37.41,146.75,January,23
-37.08,142.75,April,17
-37.75,145.08,June,18
-37.91,145.41,September,24
-37.75,142.91,April,6
-36.58,146.41,January,8
-37.75,142.41,November,9
-35.58,142.08,August,13
-38.25,143.91,July,26
-38.08,143.41,July,26
-37.41,141.41,May,3
-37.75,141.91,June,10
-37.08,144.58,August,18
-38.08,143.41,August,3
-36.08,147.08,May,18
-36.75,144.08,April,4
-35.25,143.41,May,11
-37.91,145.41,June,25
-37.75,148.08,January,15
-37.91,144.25,July,6
-36.41,146.75,November,29
-37.91,144.25,August,30
-36.75,146.58,June,11
-37.91,146.58,October,4
-35.58,143.75,February,21
-36.91,143.41,March,13
-35.91,141.58,January,3
-37.91,144.25,October,25
-37.41,142.25,April,8
-38.25,144.58,July,4
-37.91,144.75,February,24
-36.08,146.58,November,11
-38.41,145.25,August,6
-38.41,145.25,February,2
-37.08,142.58,November,4
-38.08,141.08,June,7
-36.08,146.08,July,25
